源文件: C:\Users\34652\Desktop\20260629_重新搭建方案后日志.log
异常定义: 同一日志行中，行首时间与消息内部 DateTime.Now 时间相差超过 100ms。
异常数量: 854
生成时间: 2026-06-29 22:30:36.023

格式: 行号 | 行首时间 | 内部时间 | 偏差ms | 原始日志
1145 | 2026-06-29 22:01:37.339185 | 2026-06-29 22:01:38.577 | 1237.815 | 2026-06-29 22:01:37.339185    Info    流程右数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1146 | 2026-06-29 22:01:37.339185 | 2026-06-29 22:01:38.577 | 1237.815 | 2026-06-29 22:01:37.339185    Info    流程左数线芯AI检测推理完毕,结果数量:5 2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1147 | 2026-06-29 22:01:37.339253 | 2026-06-29 22:01:38.577 | 1237.747 | 2026-06-29 22:01:37.339253    Info    流程左数线芯AI检测结果运算完毕2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1148 | 2026-06-29 22:01:37.339253 | 2026-06-29 22:01:38.577 | 1237.747 | 2026-06-29 22:01:37.339253    Info    流程右数线芯AI检测结果运算完毕2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1151 | 2026-06-29 22:01:37.339286 | 2026-06-29 22:01:38.577 | 1237.714 | 2026-06-29 22:01:37.339286    Info    流程左数线芯AI检测完毕2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1152 | 2026-06-29 22:01:37.339286 | 2026-06-29 22:01:38.577 | 1237.714 | 2026-06-29 22:01:37.339286    Info    流程右数线芯AI检测完毕2026-06-29 22:01:38.577！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1157 | 2026-06-29 22:01:37.340347 | 2026-06-29 22:01:38.578 | 1237.653 | 2026-06-29 22:01:37.340347    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 22:01:38.578    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1158 | 2026-06-29 22:01:37.340489 | 2026-06-29 22:01:38.578 | 1237.511 | 2026-06-29 22:01:37.340489    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 22:01:38.578    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1159 | 2026-06-29 22:01:37.340857 | 2026-06-29 22:01:38.579 | 1238.143 | 2026-06-29 22:01:37.340857    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 22:01:38.579    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1161 | 2026-06-29 22:01:37.341511 | 2026-06-29 22:01:38.579 | 1237.489 | 2026-06-29 22:01:37.341511    Fatal    流程左数线芯Modbus发送信号完毕2026-06-29 22:01:38.579    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1179 | 2026-06-29 22:01:37.344781 | 2026-06-29 22:01:38.583 | 1238.219 | 2026-06-29 22:01:37.344781    Info    流程【左数线芯】专用线程Run结束, 耗时=63ms, 2026-06-29 22:01:38.583    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1180 | 2026-06-29 22:01:37.344788 | 2026-06-29 22:01:38.583 | 1238.212 | 2026-06-29 22:01:37.344788    Info    流程【右数线芯】专用线程Run结束, 耗时=62ms, 2026-06-29 22:01:38.583    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1181 | 2026-06-29 22:01:37.738191 | 2026-06-29 22:01:38.976 | 1237.809 | 2026-06-29 22:01:37.738191    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:6 2026-06-29 22:01:38.976    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1182 | 2026-06-29 22:01:37.738235 | 2026-06-29 22:01:38.976 | 1237.765 | 2026-06-29 22:01:37.738235    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:5 2026-06-29 22:01:38.976    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1184 | 2026-06-29 22:01:37.744542 | 2026-06-29 22:01:38.982 | 1237.458 | 2026-06-29 22:01:37.744542    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:01:38.982    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1185 | 2026-06-29 22:01:37.744553 | 2026-06-29 22:01:38.982 | 1237.447 | 2026-06-29 22:01:37.744553    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=7, 处理帧=7, 忙碌丢帧=0, 2026-06-29 22:01:38.982    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1186 | 2026-06-29 22:01:37.744564 | 2026-06-29 22:01:38.983 | 1238.436 | 2026-06-29 22:01:37.744564    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:01:38.983    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1187 | 2026-06-29 22:01:37.744574 | 2026-06-29 22:01:38.983 | 1238.426 | 2026-06-29 22:01:37.744574    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:6ms, 2026-06-29 22:01:38.983    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1188 | 2026-06-29 22:01:37.744583 | 2026-06-29 22:01:38.983 | 1238.417 | 2026-06-29 22:01:37.744583    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=7, 2026-06-29 22:01:38.983    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1191 | 2026-06-29 22:01:37.745693 | 2026-06-29 22:01:38.984 | 1238.307 | 2026-06-29 22:01:37.745693    Info    流程剥皮右AI检测开始2026-06-29 22:01:38.984！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1192 | 2026-06-29 22:01:37.745724 | 2026-06-29 22:01:38.984 | 1238.276 | 2026-06-29 22:01:37.745724    Info    流程剥皮右AI检测,图像获取完毕2026-06-29 22:01:38.984！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1197 | 2026-06-29 22:01:37.746068 | 2026-06-29 22:01:38.984 | 1237.932 | 2026-06-29 22:01:37.746068    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:7ms, 2026-06-29 22:01:38.984    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1198 | 2026-06-29 22:01:37.746081 | 2026-06-29 22:01:38.984 | 1237.919 | 2026-06-29 22:01:37.746081    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=6, 处理帧=6, 忙碌丢帧=0, 2026-06-29 22:01:38.984    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1199 | 2026-06-29 22:01:37.746092 | 2026-06-29 22:01:38.984 | 1237.908 | 2026-06-29 22:01:37.746092    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:01:38.984    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1200 | 2026-06-29 22:01:37.746101 | 2026-06-29 22:01:38.984 | 1237.899 | 2026-06-29 22:01:37.746101    Info    回调函数左剥皮(DA7501937) 执行完毕, 总耗时:7ms, 2026-06-29 22:01:38.984    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1201 | 2026-06-29 22:01:37.746102 | 2026-06-29 22:01:38.984 | 1237.898 | 2026-06-29 22:01:37.746102    Info    流程【剥皮左】专用线程执行Run方法, 排队等待=0ms, 执行次数=6, 2026-06-29 22:01:38.984    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1204 | 2026-06-29 22:01:37.746804 | 2026-06-29 22:01:38.985 | 1238.196 | 2026-06-29 22:01:37.746804    Info    流程剥皮左AI检测开始2026-06-29 22:01:38.985！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1205 | 2026-06-29 22:01:37.746829 | 2026-06-29 22:01:38.985 | 1238.171 | 2026-06-29 22:01:37.746829    Info    流程剥皮左AI检测,图像获取完毕2026-06-29 22:01:38.985！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1209 | 2026-06-29 22:01:37.755484 | 2026-06-29 22:01:38.993 | 1237.516 | 2026-06-29 22:01:37.755484    Info    流程剥皮右AI检测,Modbus地址55 获取完毕:10, 2026-06-29 22:01:38.993！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1210 | 2026-06-29 22:01:37.765428 | 2026-06-29 22:01:39.004 | 1238.572 | 2026-06-29 22:01:37.765428    Info    流程剥皮左AI检测,Modbus地址54 获取完毕:10, 2026-06-29 22:01:39.004！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1211 | 2026-06-29 22:01:37.793981 | 2026-06-29 22:01:39.032 | 1238.019 | 2026-06-29 22:01:37.793981    Info    流程剥皮右AI检测推理完毕,结果数量:2 2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1212 | 2026-06-29 22:01:37.793993 | 2026-06-29 22:01:39.032 | 1238.007 | 2026-06-29 22:01:37.793993    Info    流程剥皮左AI检测推理完毕,结果数量:2 2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1213 | 2026-06-29 22:01:37.794016 | 2026-06-29 22:01:39.032 | 1237.984 | 2026-06-29 22:01:37.794016    Info    流程剥皮右AI检测结果值:下标:6  Box:0,500,472,101 ---下标:7  Box:471,509,270,58 --- 2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1214 | 2026-06-29 22:01:37.794016 | 2026-06-29 22:01:39.032 | 1237.984 | 2026-06-29 22:01:37.794016    Info    流程剥皮左AI检测结果值:下标:6  Box:0,479,362,110 ---下标:7  Box:362,522,273,66 --- 2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1215 | 2026-06-29 22:01:37.794054 | 2026-06-29 22:01:39.032 | 1237.946 | 2026-06-29 22:01:37.794054    Info    流程剥皮右AI检测结果运算完毕2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1216 | 2026-06-29 22:01:37.794054 | 2026-06-29 22:01:39.032 | 1237.946 | 2026-06-29 22:01:37.794054    Info    流程剥皮左AI检测结果运算完毕2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1217 | 2026-06-29 22:01:37.794067 | 2026-06-29 22:01:39.032 | 1237.933 | 2026-06-29 22:01:37.794067    Info    流程剥皮右AI检测完毕2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1218 | 2026-06-29 22:01:37.794067 | 2026-06-29 22:01:39.032 | 1237.933 | 2026-06-29 22:01:37.794067    Info    流程剥皮左AI检测完毕2026-06-29 22:01:39.032！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1223 | 2026-06-29 22:01:37.794316 | 2026-06-29 22:01:39.032 | 1237.684 | 2026-06-29 22:01:37.794316    Fatal    流程剥皮左Modbus发送信号开始2026-06-29 22:01:39.032    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1224 | 2026-06-29 22:01:37.794319 | 2026-06-29 22:01:39.032 | 1237.681 | 2026-06-29 22:01:37.794319    Fatal    流程剥皮右Modbus发送信号开始2026-06-29 22:01:39.032    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1225 | 2026-06-29 22:01:37.794788 | 2026-06-29 22:01:39.033 | 1238.212 | 2026-06-29 22:01:37.794788    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 22:01:39.033    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1227 | 2026-06-29 22:01:37.795408 | 2026-06-29 22:01:39.033 | 1237.592 | 2026-06-29 22:01:37.795408    Fatal    流程剥皮右Modbus发送信号完毕2026-06-29 22:01:39.033    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1245 | 2026-06-29 22:01:37.800752 | 2026-06-29 22:01:39.039 | 1238.248 | 2026-06-29 22:01:37.800752    Info    流程【剥皮右】专用线程Run结束, 耗时=56ms, 2026-06-29 22:01:39.039    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1246 | 2026-06-29 22:01:37.800752 | 2026-06-29 22:01:39.039 | 1238.248 | 2026-06-29 22:01:37.800752    Info    流程【剥皮左】专用线程Run结束, 耗时=54ms, 2026-06-29 22:01:39.039    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1247 | 2026-06-29 22:01:42.547769 | 2026-06-29 22:01:43.786 | 1238.231 | 2026-06-29 22:01:42.547769    Info    进入到回调函数左线芯(DA7501925) , 触发次数:8 2026-06-29 22:01:43.786    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1248 | 2026-06-29 22:01:42.547765 | 2026-06-29 22:01:43.786 | 1238.235 | 2026-06-29 22:01:42.547765    Info    进入到回调函数右线芯(DA7501923) , 触发次数:8 2026-06-29 22:01:43.786    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1250 | 2026-06-29 22:01:42.553545 | 2026-06-29 22:01:43.792 | 1238.455 | 2026-06-29 22:01:42.553545    Info    回调函数右线芯(DA7501923) 转换Mat成功, 总转换耗时:5ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1252 | 2026-06-29 22:01:42.553555 | 2026-06-29 22:01:43.792 | 1238.445 | 2026-06-29 22:01:42.553555    Info    回调函数左线芯(DA7501925) 转换Mat成功, 总转换耗时:5ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1253 | 2026-06-29 22:01:42.553555 | 2026-06-29 22:01:43.792 | 1238.445 | 2026-06-29 22:01:42.553555    Info    流程【右数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=9, 处理帧=9, 忙碌丢帧=0, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1254 | 2026-06-29 22:01:42.553561 | 2026-06-29 22:01:43.792 | 1238.439 | 2026-06-29 22:01:42.553561    Info    流程【右数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1255 | 2026-06-29 22:01:42.553561 | 2026-06-29 22:01:43.792 | 1238.439 | 2026-06-29 22:01:42.553561    Info    流程【左数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=9, 处理帧=9, 忙碌丢帧=0, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1256 | 2026-06-29 22:01:42.553564 | 2026-06-29 22:01:43.792 | 1238.436 | 2026-06-29 22:01:42.553564    Info    回调函数右线芯(DA7501923) 执行完毕, 总耗时:5ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1257 | 2026-06-29 22:01:42.553567 | 2026-06-29 22:01:43.792 | 1238.433 | 2026-06-29 22:01:42.553567    Info    流程【左数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1258 | 2026-06-29 22:01:42.553570 | 2026-06-29 22:01:43.792 | 1238.43 | 2026-06-29 22:01:42.553570    Info    回调函数左线芯(DA7501925) 执行完毕, 总耗时:5ms, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1259 | 2026-06-29 22:01:42.553603 | 2026-06-29 22:01:43.792 | 1238.397 | 2026-06-29 22:01:42.553603    Info    流程【右数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=9, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1260 | 2026-06-29 22:01:42.553619 | 2026-06-29 22:01:43.792 | 1238.381 | 2026-06-29 22:01:42.553619    Info    流程【左数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=9, 2026-06-29 22:01:43.792    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1263 | 2026-06-29 22:01:42.554511 | 2026-06-29 22:01:43.793 | 1238.489 | 2026-06-29 22:01:42.554511    Info    流程左数线芯AI检测开始2026-06-29 22:01:43.793！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1264 | 2026-06-29 22:01:42.554595 | 2026-06-29 22:01:43.793 | 1238.405 | 2026-06-29 22:01:42.554595    Info    流程左数线芯AI检测,图像获取完毕2026-06-29 22:01:43.793！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1268 | 2026-06-29 22:01:42.554664 | 2026-06-29 22:01:43.793 | 1238.336 | 2026-06-29 22:01:42.554664    Info    流程左数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:01:43.793！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1269 | 2026-06-29 22:01:42.555613 | 2026-06-29 22:01:43.793 | 1237.387 | 2026-06-29 22:01:42.555613    Info    流程右数线芯AI检测开始2026-06-29 22:01:43.793！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1270 | 2026-06-29 22:01:42.555641 | 2026-06-29 22:01:43.793 | 1237.359 | 2026-06-29 22:01:42.555641    Info    流程右数线芯AI检测,图像获取完毕2026-06-29 22:01:43.793！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1274 | 2026-06-29 22:01:42.555669 | 2026-06-29 22:01:43.794 | 1238.331 | 2026-06-29 22:01:42.555669    Info    流程右数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:01:43.794！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1275 | 2026-06-29 22:01:42.610020 | 2026-06-29 22:01:43.848 | 1237.98 | 2026-06-29 22:01:42.610020    Info    流程右数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:01:43.848！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1276 | 2026-06-29 22:01:42.610143 | 2026-06-29 22:01:43.848 | 1237.857 | 2026-06-29 22:01:42.610143    Info    流程右数线芯AI检测结果运算完毕2026-06-29 22:01:43.848！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1278 | 2026-06-29 22:01:42.610200 | 2026-06-29 22:01:43.848 | 1237.8 | 2026-06-29 22:01:42.610200    Info    流程右数线芯AI检测完毕2026-06-29 22:01:43.848！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1281 | 2026-06-29 22:01:42.610797 | 2026-06-29 22:01:43.849 | 1238.203 | 2026-06-29 22:01:42.610797    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 22:01:43.849    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1282 | 2026-06-29 22:01:42.611371 | 2026-06-29 22:01:43.850 | 1238.629 | 2026-06-29 22:01:42.611371    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 22:01:43.850    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1284 | 2026-06-29 22:01:42.611375 | 2026-06-29 22:01:43.850 | 1238.625 | 2026-06-29 22:01:42.611375    Info    流程左数线芯AI检测推理完毕,结果数量:6 2026-06-29 22:01:43.850！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1285 | 2026-06-29 22:01:42.611483 | 2026-06-29 22:01:43.850 | 1238.517 | 2026-06-29 22:01:42.611483    Info    流程左数线芯AI检测结果运算完毕2026-06-29 22:01:43.850！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1287 | 2026-06-29 22:01:42.611508 | 2026-06-29 22:01:43.850 | 1238.492 | 2026-06-29 22:01:42.611508    Info    流程左数线芯AI检测完毕2026-06-29 22:01:43.850！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1290 | 2026-06-29 22:01:42.611646 | 2026-06-29 22:01:43.850 | 1238.354 | 2026-06-29 22:01:42.611646    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 22:01:43.850    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
